interaction_name,pathway_name,ligand,receptor,agonist,antagonist,co_A_receptor,co_I_receptor,annotation,version
WNT1_FZD1_LRP5,WNT,WNT1,FZD1;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT1_FZD10_LRP5,WNT,WNT1,FZD10;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT1_FZD2_LRP5,WNT,WNT1,FZD2;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT1_FZD3_LRP5,WNT,WNT1,FZD3;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT1_FZD4_LRP5,WNT,WNT1,FZD4;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT1_FZD5_LRP5,WNT,WNT1,FZD5;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT1_FZD6_LRP5,WNT,WNT1,FZD6;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT1_FZD7_LRP5,WNT,WNT1,FZD7;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT1_FZD8_LRP5,WNT,WNT1,FZD8;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT1_FZD9_LRP5,WNT,WNT1,FZD9;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT10A_FZD1_LRP5,WNT,WNT10A,FZD1;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT10A_FZD10_LRP5,WNT,WNT10A,FZD10;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT10A_FZD2_LRP5,WNT,WNT10A,FZD2;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT10A_FZD3_LRP5,WNT,WNT10A,FZD3;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT10A_FZD4_LRP5,WNT,WNT10A,FZD4;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT10A_FZD5_LRP5,WNT,WNT10A,FZD5;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT10A_FZD6_LRP5,WNT,WNT10A,FZD6;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT10A_FZD7_LRP5,WNT,WNT10A,FZD7;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT10A_FZD8_LRP5,WNT,WNT10A,FZD8;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT10A_FZD9_LRP5,WNT,WNT10A,FZD9;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT10B_FZD1_LRP5,WNT,WNT10B,FZD1;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT10B_FZD10_LRP5,WNT,WNT10B,FZD10;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT10B_FZD2_LRP5,WNT,WNT10B,FZD2;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT10B_FZD3_LRP5,WNT,WNT10B,FZD3;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT10B_FZD4_LRP5,WNT,WNT10B,FZD4;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT10B_FZD5_LRP5,WNT,WNT10B,FZD5;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT10B_FZD6_LRP5,WNT,WNT10B,FZD6;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT10B_FZD7_LRP5,WNT,WNT10B,FZD7;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT10B_FZD8_LRP5,WNT,WNT10B,FZD8;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT10B_FZD9_LRP5,WNT,WNT10B,FZD9;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT16_FZD1_LRP5,WNT,WNT16,FZD1;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT16_FZD10_LRP5,WNT,WNT16,FZD10;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT16_FZD2_LRP5,WNT,WNT16,FZD2;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT16_FZD3_LRP5,WNT,WNT16,FZD3;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT16_FZD4_LRP5,WNT,WNT16,FZD4;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT16_FZD5_LRP5,WNT,WNT16,FZD5;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT16_FZD6_LRP5,WNT,WNT16,FZD6;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT16_FZD7_LRP5,WNT,WNT16,FZD7;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT16_FZD8_LRP5,WNT,WNT16,FZD8;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT16_FZD9_LRP5,WNT,WNT16,FZD9;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2_FZD1_LRP5,WNT,WNT2,FZD1;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2_FZD10_LRP5,WNT,WNT2,FZD10;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2_FZD2_LRP5,WNT,WNT2,FZD2;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2_FZD3_LRP5,WNT,WNT2,FZD3;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2_FZD4_LRP5,WNT,WNT2,FZD4;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2_FZD5_LRP5,WNT,WNT2,FZD5;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2_FZD6_LRP5,WNT,WNT2,FZD6;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2_FZD7_LRP5,WNT,WNT2,FZD7;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2_FZD8_LRP5,WNT,WNT2,FZD8;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2_FZD9_LRP5,WNT,WNT2,FZD9;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2B_FZD1_LRP5,WNT,WNT2B,FZD1;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2B_FZD10_LRP5,WNT,WNT2B,FZD10;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2B_FZD2_LRP5,WNT,WNT2B,FZD2;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2B_FZD3_LRP5,WNT,WNT2B,FZD3;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2B_FZD4_LRP5,WNT,WNT2B,FZD4;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2B_FZD5_LRP5,WNT,WNT2B,FZD5;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2B_FZD6_LRP5,WNT,WNT2B,FZD6;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2B_FZD7_LRP5,WNT,WNT2B,FZD7;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2B_FZD8_LRP5,WNT,WNT2B,FZD8;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT2B_FZD9_LRP5,WNT,WNT2B,FZD9;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT3_FZD1_LRP5,WNT,WNT3,FZD1;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT3_FZD10_LRP5,WNT,WNT3,FZD10;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT3_FZD2_LRP5,WNT,WNT3,FZD2;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT3_FZD3_LRP5,WNT,WNT3,FZD3;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT3_FZD4_LRP5,WNT,WNT3,FZD4;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT3_FZD5_LRP5,WNT,WNT3,FZD5;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT3_FZD6_LRP5,WNT,WNT3,FZD6;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT3_FZD7_LRP5,WNT,WNT3,FZD7;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT3_FZD8_LRP5,WNT,WNT3,FZD8;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
WNT3_FZD9_LRP5,WNT,WNT3,FZD9;LRP5,PORCN;RSPO1;RSPO2;RSPO3;RSPO4,DKK1;DKK2;DKK4;SERPINF1;SOST;WIF1;CER1;NOTUM;SFRP1;SFRP2;SFRP4;SFRP5;IGFBP4;DRAXIN;SOSTDC1;FRZB,BAMBI,ZNRF3;RNF43;APCDD1,Secreted Signaling,CellChatDB v1
